Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
IRL,2016-01-01,2016-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,102.620000,I
IRL,2017-01-01,2017-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,102.350000,I
IRL,2018-01-01,2018-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,105.130000,I
IRL,2019-01-01,2019-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,105.910000,I
IRL,2020-01-01,2020-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,106.920000,I
IRL,2021-01-01,2021-12-31,104,'372,Ireland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,107.940000,I
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,74.540000,I"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,70.760000,I"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,70.760000,I"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,59.660000,I"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,74.720000,I"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,61.010000,I"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,50.380000,I"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,51.680000,I"
"IRL,1999-01-01,1999-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,55.030000,I"
"IRL,2000-01-01,2000-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,52.670000,I"
"IRL,2001-01-01,2001-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,59.990000,I"
"IRL,2002-01-01,2002-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,59.310000,I"
"IRL,2003-01-01,2003-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,64.260000,I"
"IRL,2004-01-01,2004-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,70.000000,I"
"IRL,2005-01-01,2005-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,77.140000,I"
"IRL,2006-01-01,2006-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,87.550000,I"
"IRL,2007-01-01,2007-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,99.970000,I"
"IRL,2008-01-01,2008-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,107.060000,I"
"IRL,2009-01-01,2009-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,93.800000,I"
"IRL,2010-01-01,2010-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,94.800000,I"
"IRL,2011-01-01,2011-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,98.810000,I"
"IRL,2012-01-01,2012-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,112.000000,I"
"IRL,2013-01-01,2013-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,119.540000,I"
"IRL,2014-01-01,2014-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,104.280000,I"
"IRL,2015-01-01,2015-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.310000,I"
"IRL,2016-01-01,2016-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,95.410000,I"
"IRL,2017-01-01,2017-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,106.760000,I"
"IRL,2018-01-01,2018-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,104.640000,I"
"IRL,2019-01-01,2019-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,95.700000,I"
"IRL,2020-01-01,2020-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,90.930000,I"
"IRL,2021-01-01,2021-12-31,104,'372,Ireland,1801,'F1801,""Fruit excl Melons, Total"",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,86.150000,I"
IRL,1991-01-01,1991-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,74.540000,I
IRL,1992-01-01,1992-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,70.760000,I
IRL,1993-01-01,1993-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,70.760000,I
IRL,1994-01-01,1994-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,59.660000,I
IRL,1995-01-01,1995-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,74.720000,I
IRL,1996-01-01,1996-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,61.010000,I
IRL,1997-01-01,1997-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,50.380000,I
IRL,1998-01-01,1998-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,51.680000,I
IRL,1999-01-01,1999-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,55.030000,I
IRL,2000-01-01,2000-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,52.670000,I
IRL,2001-01-01,2001-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,59.990000,I
IRL,2002-01-01,2002-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,59.310000,I
IRL,2003-01-01,2003-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,64.260000,I
IRL,2004-01-01,2004-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,70.000000,I
IRL,2005-01-01,2005-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,77.140000,I
IRL,2006-01-01,2006-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,87.550000,I
IRL,2007-01-01,2007-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,99.970000,I
IRL,2008-01-01,2008-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,107.060000,I
IRL,2009-01-01,2009-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,93.800000,I
IRL,2010-01-01,2010-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,94.800000,I
IRL,2011-01-01,2011-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,98.810000,I
IRL,2012-01-01,2012-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,112.000000,I
IRL,2013-01-01,2013-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,119.540000,I
IRL,2014-01-01,2014-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,104.280000,I
IRL,2015-01-01,2015-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.310000,I
IRL,2016-01-01,2016-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,95.410000,I
IRL,2017-01-01,2017-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,106.760000,I
IRL,2018-01-01,2018-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,104.640000,I
IRL,2019-01-01,2019-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,95.700000,I
IRL,2020-01-01,2020-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,90.930000,I
IRL,2021-01-01,2021-12-31,104,'372,Ireland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,86.150000,I
IRL,1991-01-01,1991-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,78.100000,I
IRL,1992-01-01,1992-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,83.710000,I
IRL,1993-01-01,1993-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,89.820000,I
IRL,1994-01-01,1994-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,89.750000,I
IRL,1995-01-01,1995-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,94.830000,I
IRL,1996-01-01,1996-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,95.830000,I
IRL,1997-01-01,1997-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,89.520000,I
IRL,1998-01-01,1998-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,92.110000,I
IRL,1999-01-01,1999-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,88.360000,I
IRL,2000-01-01,2000-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,90.080000,I
IRL,2001-01-01,2001-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,95.330000,I
IRL,2002-01-01,2002-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,88.630000,I
IRL,2003-01-01,2003-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,87.370000,I
IRL,2004-01-01,2004-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,87.060000,I
IRL,2005-01-01,2005-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,85.750000,I
IRL,2006-01-01,2006-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,82.460000,I
IRL,2007-01-01,2007-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,103.210000,I
IRL,2008-01-01,2008-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,104.670000,I
IRL,2009-01-01,2009-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,72.170000,I
IRL,2010-01-01,2010-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,92.690000,I
IRL,2011-01-01,2011-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,110.030000,I
IRL,2012-01-01,2012-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,101.450000,I
IRL,2013-01-01,2013-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,122.910000,I
IRL,2014-01-01,2014-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.540000,I
IRL,2015-01-01,2015-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.710000,I
IRL,2016-01-01,2016-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,86.750000,I
IRL,2017-01-01,2017-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,114.350000,I
IRL,2018-01-01,2018-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,115.370000,I
IRL,2019-01-01,2019-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,111.190000,I
IRL,2020-01-01,2020-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,112.710000,I
IRL,2021-01-01,2021-12-31,104,'372,Ireland,2044,'F2044,Livestock,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,114.230000,I
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,69.800000,I"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,70.320000,I"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,70.310000,I"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,73.450000,I"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,72.400000,I"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,70.400000,I"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,65.870000,I"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,57.470000,I"
"IRL,1999-01-01,1999-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,55.230000,I"
"IRL,2000-01-01,2000-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,68.890000,I"
"IRL,2001-01-01,2001-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,71.740000,I"
"IRL,2002-01-01,2002-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,69.760000,I"
"IRL,2003-01-01,2003-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,69.910000,I"
"IRL,2004-01-01,2004-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,74.430000,I"
"IRL,2005-01-01,2005-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,70.520000,I"
"IRL,2006-01-01,2006-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,74.010000,I"
"IRL,2007-01-01,2007-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,72.840000,I"
"IRL,2008-01-01,2008-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,79.700000,I"
"IRL,2009-01-01,2009-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,72.800000,I"
"IRL,2010-01-01,2010-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,77.930000,I"
"IRL,2011-01-01,2011-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,92.610000,I"
"IRL,2012-01-01,2012-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,101.690000,I"
"IRL,2013-01-01,2013-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,99.560000,I"
"IRL,2014-01-01,2014-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,96.730000,I"
"IRL,2015-01-01,2015-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,102.630000,I"
"IRL,2016-01-01,2016-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,100.640000,I"
"IRL,2017-01-01,2017-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,102.780000,I"
"IRL,2018-01-01,2018-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,90.030000,I"
"IRL,2019-01-01,2019-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,95.800000,I"
"IRL,2020-01-01,2020-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,93.230000,I"
"IRL,2021-01-01,2021-12-31,104,'372,Ireland,1765,'F1765,""Meat, Total"",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,92.060000,I"
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,80.050000,I"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,86.570000,I"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,93.100000,I"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,92.660000,I"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,98.320000,I"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,98.750000,I"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,91.790000,I"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,95.270000,I"
"IRL,1999-01-01,1999-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,91.360000,I"
"IRL,2000-01-01,2000-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,93.100000,I"
"IRL,2001-01-01,2001-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,97.880000,I"
"IRL,2002-01-01,2002-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,90.450000,I"
"IRL,2003-01-01,2003-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,88.740000,I"
"IRL,2004-01-01,2004-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,88.400000,I"
"IRL,2005-01-01,2005-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,86.680000,I"
"IRL,2006-01-01,2006-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,83.260000,I"
"IRL,2007-01-01,2007-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,104.500000,I"
"IRL,2008-01-01,2008-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,105.700000,I"
"IRL,2009-01-01,2009-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,72.220000,I"
"IRL,2010-01-01,2010-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,93.670000,I"
"IRL,2011-01-01,2011-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,111.220000,I"
"IRL,2012-01-01,2012-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,101.900000,I"
"IRL,2013-01-01,2013-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,124.170000,I"
"IRL,2014-01-01,2014-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,119.580000,I"
"IRL,2015-01-01,2015-12-31,104,'372,Ireland,1780,'F1780,""Milk, Total"",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.320000,I"
